bound_active_params,evidence_reliable,evidence_warning,is_selected_model,model,n_bound_active,probability,probs_reliable_all_models,round,scenario,seed,selected_model,strategy,tracked_correct_model,truth_in_candidate_family
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,5,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,2,S1_ideal,5,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,5,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,5,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,5,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,5,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,5,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,5,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,1,S1_ideal,6,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,6,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,6,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,6,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,6,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,6,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,6,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,6,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,7,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,7,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,7,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,7,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,7,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,7,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,7,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,7,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,8,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,8,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,8,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,8,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,8,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,8,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,8,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,8,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,9,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,9,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,9,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,9,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,9,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,9,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,9,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,9,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,10,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,10,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,10,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,10,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,10,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,10,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,10,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,10,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,11,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,11,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,11,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,11,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,11,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,11,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,11,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,11,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,1,S1_ideal,12,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,2,S1_ideal,12,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,12,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,12,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,12,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,12,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,12,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,12,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,1,S1_ideal,13,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,2,S1_ideal,13,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,13,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,13,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,13,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,6,S1_ideal,13,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,7,S1_ideal,13,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,13,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,14,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,14,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,14,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,14,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,14,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,14,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,14,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,14,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,15,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,15,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,15,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,15,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,15,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,15,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,15,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,15,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,16,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,16,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,16,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,16,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,16,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,6,S1_ideal,16,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,16,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,16,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,17,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,2,S1_ideal,17,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,3,S1_ideal,17,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,17,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,17,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,17,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,17,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,17,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,18,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,18,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,18,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,18,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,18,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,18,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,18,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,18,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,19,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,19,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,19,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,19,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,19,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,19,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,19,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,19,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,20,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,20,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,20,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,20,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,20,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,20,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,20,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,20,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,21,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,21,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,21,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,21,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,21,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,21,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,21,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,21,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,1,S1_ideal,22,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['Ea2_J']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,2,S1_ideal,22,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,22,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,22,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,22,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,22,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,22,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,22,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,23,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,2,S1_ideal,23,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,23,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,23,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,23,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,23,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,23,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,23,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,1,S1_ideal,24,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,24,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,24,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,24,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,24,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,24,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,24,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,24,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,25,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,25,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,25,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,25,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,25,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,25,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,25,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,25,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,26,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,26,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,26,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,26,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,26,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,26,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,26,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,26,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,27,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,27,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,27,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,27,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,27,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,27,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,27,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,27,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,28,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,28,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,28,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,28,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,28,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,28,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,28,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,28,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,1,S1_ideal,29,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,29,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,29,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,29,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,29,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,29,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,29,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,29,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,1,S1_ideal,30,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,30,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,3,S1_ideal,30,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,4,S1_ideal,30,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,30,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,30,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,30,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,30,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,31,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,31,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,31,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,31,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,31,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,31,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,31,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,31,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,1,S1_ideal,32,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,32,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['K1_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,3,S1_ideal,32,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,32,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,32,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,32,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,32,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,32,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,1,S1_ideal,33,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,33,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,33,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,33,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,33,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,33,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,33,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,33,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,34,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,34,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,34,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,34,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,34,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,34,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,34,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,34,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,35,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,35,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,35,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,35,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,35,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,6,S1_ideal,35,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,7,S1_ideal,35,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,8,S1_ideal,35,rev-pitzer,F,,0
,0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",1,rev-pitzer,0,1.0,0,1,S1_ideal,36,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,2,S1_ideal,36,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,3,S1_ideal,36,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,4,S1_ideal,36,rev-pitzer,F,,0
,1,,1,rev-pitzer,0,1.0,1,5,S1_ideal,36,rev-pitzer,F,,0
